Unnamed: 0,#AUTHID,STATUS,cEXT,cNEU,cAGR,cCON,cOPN
210,ecbddbfe00e0f83cfdb802a7186061c7,cant handle reading any more crap about barbies and other competing brand dolls ! this <repeat> ridiculous - the only thing making me feel a little more manly is the beer in my hand … ,1,0,1,0,1
211,ecbddbfe00e0f83cfdb802a7186061c7,acquired <number> brothers and sisters today … ,1,0,1,0,1
212,ecbddbfe00e0f83cfdb802a7186061c7,<number> school days left until winter break ! yay <allcaps> ! ,1,0,1,0,1
213,ecbddbfe00e0f83cfdb802a7186061c7,will probably be up all night - feel free to txt or chat … ,1,0,1,0,1
214,ecbddbfe00e0f83cfdb802a7186061c7,"lmao <allcaps> : ( <number> <sadface> you kept spraying the cat with water and then telling it to "" man up "" when it cried ",1,0,1,0,1
215,ecbddbfe00e0f83cfdb802a7186061c7,listening to some very <allcaps> odd combinations of music and blames the late hour for it … ,1,0,1,0,1
216,ecbddbfe00e0f83cfdb802a7186061c7,wishes it was december <number> th sooner <sadface> ,1,0,1,0,1
217,ecbddbfe00e0f83cfdb802a7186061c7,cannot wait to pass out - too bad thats not gonna happen til friday night … ,1,0,1,0,1
218,ecbddbfe00e0f83cfdb802a7186061c7,"gonna be at the library til late , then at the prezi house even later . txt or facebook if need anything - call if being killed … ",1,0,1,0,1
219,ecbddbfe00e0f83cfdb802a7186061c7,"well … <repeat> expected returns are like "" oh , its just you … "" but unexpected returns are like "" whoa <allcaps> ! "" ",1,0,1,0,1
220,ecbddbfe00e0f83cfdb802a7186061c7,cant believe how much food and beverages were consumed last night … ,1,0,1,0,1
222,ecbddbfe00e0f83cfdb802a7186061c7,stupid people are stupid and beverly hills police is at its best as usual … ( <user> needs to call me ! ) ,1,0,1,0,1
223,ecbddbfe00e0f83cfdb802a7186061c7,epic <allcaps> : today while walking on campus i saw three people riding a motorized couch . random ? mlia <allcaps> . ,1,0,1,0,1
224,ecbddbfe00e0f83cfdb802a7186061c7,is excited for relaxing a little bit tonight <smile> ,1,0,1,0,1
225,ecbddbfe00e0f83cfdb802a7186061c7,got home today . up north was great <allcaps> ! ,1,0,1,0,1
226,ecbddbfe00e0f83cfdb802a7186061c7,cant wait til thursday … <heart> ,1,0,1,0,1
227,ecbddbfe00e0f83cfdb802a7186061c7,"happy new year , facebook denizens ! ",1,0,1,0,1
228,ecbddbfe00e0f83cfdb802a7186061c7,"apparently the mysterious "" <user> "" , who allegedly works for my company decided to order more stuff for me from some office supply company . im supposed to get <number> more packages tomorrow … hm … <repeat> i almost have enough to build an epic fort ! ",1,0,1,0,1
230,ecbddbfe00e0f83cfdb802a7186061c7,cant wait til thursday again … <heart> ,1,0,1,0,1
231,ecbddbfe00e0f83cfdb802a7186061c7,being fancy is fun … ,1,0,1,0,1
232,ecbddbfe00e0f83cfdb802a7186061c7,omg <allcaps> ! the <allcaps> sun <allcaps> is <allcaps> to <elong> <allcaps> loud <allcaps> ! ,1,0,1,0,1
233,ecbddbfe00e0f83cfdb802a7186061c7,second half of the day got snowed in - gonna take a nap and then be productive <smile> ,1,0,1,0,1
234,ecbddbfe00e0f83cfdb802a7186061c7,"just had the most amazing weeken <smile> <number> rd dan test went well , everyone passed with flying colors . valentines day was spent well in the company of the best girlfriend in the world - <user> . what more could i ask for ? ps thank you to everyone who could make it out to novi to watch me test or to celebrate at the banquet afterward - it really means a lot to me . ",1,0,1,0,1
235,ecbddbfe00e0f83cfdb802a7186061c7,"just had the most amazing weeken <smile> <number> rd dan test went well , everyone passed with flying colors . valentines day was spent well in the company of the best girlfriend in the world - <user> . what more could i ask for ? ",1,0,1,0,1
236,db39f7b2aad360b1033ec1f8fcd57f9c,back from vacation and tired ,1,1,0,1,1
237,db39f7b2aad360b1033ec1f8fcd57f9c,its a good night for fishing . ,1,1,0,1,1
238,db39f7b2aad360b1033ec1f8fcd57f9c,damn close game on monday . my dolphins almost pulled it off ! ,1,1,0,1,1
239,db39f7b2aad360b1033ec1f8fcd57f9c,"it was a close one ! but a w is a w , go <allcaps> dolphins <allcaps> ! ",1,1,0,1,1
240,db39f7b2aad360b1033ec1f8fcd57f9c,sick as shit . ,1,1,0,1,1
241,db39f7b2aad360b1033ec1f8fcd57f9c,happy <allcaps> veterans <allcaps> day <allcaps> ! thank a veteran dammit ! ,1,1,0,1,1
242,db39f7b2aad360b1033ec1f8fcd57f9c,how about thems steelers ? ,1,1,0,1,1
243,db39f7b2aad360b1033ec1f8fcd57f9c,done with finals ,1,1,0,1,1
244,db39f7b2aad360b1033ec1f8fcd57f9c,passed the praxis <allcaps> ,1,1,0,1,1
245,db39f7b2aad360b1033ec1f8fcd57f9c,nicel little test for <user> ! way to show them <user> how to play pro <allcaps> football ! ,1,1,0,1,1
246,4d035bd3fd8d9595d15cea9e388964be,had a great day at church … ,1,1,0,0,1
247,4d035bd3fd8d9595d15cea9e388964be,so not a day for work … good thing im working nights this week … <smile> ,1,1,0,0,1
248,4d035bd3fd8d9595d15cea9e388964be,transformers watched … <repeat> ,1,1,0,0,1
249,4d035bd3fd8d9595d15cea9e388964be,is living life one day at a time ,1,1,0,0,1
250,4d035bd3fd8d9595d15cea9e388964be,just watched an episode of locked up abroad … dont take your freedom for granted people … its a blessing … ,1,1,0,0,1
251,4d035bd3fd8d9595d15cea9e388964be,is going to die to self ,1,1,0,0,1
252,4d035bd3fd8d9595d15cea9e388964be,"is happy for his gf . congrats babe , i knew you could do it ! ",1,1,0,0,1
253,4d035bd3fd8d9595d15cea9e388964be,in contemplation mode … ,1,1,0,0,1
254,4d035bd3fd8d9595d15cea9e388964be,jesus said to love others as you love yourself … so first <allcaps> you have to love yourself ! ,1,1,0,0,1
255,4d035bd3fd8d9595d15cea9e388964be,is trying to fight it off ,1,1,0,0,1
256,4d035bd3fd8d9595d15cea9e388964be,is doing to die to self … ,1,1,0,0,1
257,4d035bd3fd8d9595d15cea9e388964be,had a great weekend with her … we have to do that again babe … ,1,1,0,0,1
258,4d035bd3fd8d9595d15cea9e388964be,is kinda having a rough morning … but its looking up … ,1,1,0,0,1
259,4d035bd3fd8d9595d15cea9e388964be,is worn and battle weary … but i refuse to give up … ,1,1,0,0,1
260,4d035bd3fd8d9595d15cea9e388964be,today is another day . you dont get better by making a right choice once . you get better by making the right choice … everyday … over and over again … ,1,1,0,0,1
261,4d035bd3fd8d9595d15cea9e388964be,is learning … constantly ,1,1,0,0,1
262,4d035bd3fd8d9595d15cea9e388964be,first time in a long time … i feel like writing … ,1,1,0,0,1
263,4d035bd3fd8d9595d15cea9e388964be,is at an interesting stage in his life … ,1,1,0,0,1
266,4d035bd3fd8d9595d15cea9e388964be,is etching closer to becoming stir crazy … ,1,1,0,0,1
267,4d035bd3fd8d9595d15cea9e388964be,is back home … sleepy but cant sleep just yet … ,1,1,0,0,1
268,4d035bd3fd8d9595d15cea9e388964be,needs to tie up loose ends … ,1,1,0,0,1
269,4d035bd3fd8d9595d15cea9e388964be,is going to sleep … soon ,1,1,0,0,1
270,4d035bd3fd8d9595d15cea9e388964be,has had an interesting start to saturday ,1,1,0,0,1
272,4d035bd3fd8d9595d15cea9e388964be,had a great night ,1,1,0,0,1
273,4d035bd3fd8d9595d15cea9e388964be,is going to spend some time with her … ,1,1,0,0,1
274,4d035bd3fd8d9595d15cea9e388964be,has tied up one loose end … feels lighter already ,1,1,0,0,1
275,4d035bd3fd8d9595d15cea9e388964be,is still patiently waiting for <number> ,1,1,0,0,1
278,4d035bd3fd8d9595d15cea9e388964be,after a slight rebuild … betsy <number> lives to surf the net again ! ,1,1,0,0,1
279,4d035bd3fd8d9595d15cea9e388964be,merry christmas people ! ,1,1,0,0,1
280,4d035bd3fd8d9595d15cea9e388964be,feels loved and appreciated … ,1,1,0,0,1
281,4d035bd3fd8d9595d15cea9e388964be,had a wonderful night with family and friends … the night cap was wonderful though … we <elong> <allcaps> ! i got my shirt ! ,1,1,0,0,1
282,4d035bd3fd8d9595d15cea9e388964be,is celebrating with her … ,1,1,0,0,1
283,4d035bd3fd8d9595d15cea9e388964be,celebrating <number> year … ,1,1,0,0,1
285,4d035bd3fd8d9595d15cea9e388964be,there can be no complaints from the arsenal fans about todays results … wunna get wash off … ,1,1,0,0,1
286,172400f46880b309ca5e97d322bb8f01,"i have no excuses , least of all for god . like all tyrants , he is not worthy of the spit you would waste on negotiations . the deal we have is infinitely simpler i dont call him to account , and he extends me the same courtesy … ",0,1,0,0,1
288,172400f46880b309ca5e97d322bb8f01,rip open the diseased heart of a corporation and what spills out ? - on people ,0,1,0,0,1
289,172400f46880b309ca5e97d322bb8f01,youre wicked overseer ,0,1,0,0,1
290,172400f46880b309ca5e97d322bb8f01,""" keep government away from my medicare ! "" as good a summary of american politics as one is likely to get these days . ",0,1,0,0,1
291,172400f46880b309ca5e97d322bb8f01,turn your lamp down low . ,0,1,0,0,1
292,172400f46880b309ca5e97d322bb8f01,holy <allcaps> . fuck <allcaps> . <url> ,0,1,0,0,1
293,172400f46880b309ca5e97d322bb8f01,""" whats brown and rhymes with snoop ? "" "" dr . dre ? "" "" fuck you , carl . "" ",0,1,0,0,1
294,172400f46880b309ca5e97d322bb8f01,""" we operate by consensus . "" "" what if the americans object ? "" "" we dont operate . "" ",0,1,0,0,1
295,172400f46880b309ca5e97d322bb8f01,"the only fear i have , is my failure to adhere his path ",0,1,0,0,1
296,172400f46880b309ca5e97d322bb8f01,"that , ladies and gentlemen , was a season opener . ",0,1,0,0,1
297,172400f46880b309ca5e97d322bb8f01,things that are irritating : microsoft excel . ,0,1,0,0,1
298,172400f46880b309ca5e97d322bb8f01,the best way to describe <user> is as an irl <allcaps> troll . ,0,1,0,0,1
299,172400f46880b309ca5e97d322bb8f01,record so hard it broke the needle . ,0,1,0,0,1
300,172400f46880b309ca5e97d322bb8f01,even when its free it aint cheap . ,0,1,0,0,1
301,172400f46880b309ca5e97d322bb8f01,""" i find it absolutely appalling that anyone could believe that political affiliation would be used to determine who receives medical treatment . thats what race and socioeconomic standing are for . "" ",0,1,0,0,1
303,172400f46880b309ca5e97d322bb8f01,"what the fuck , steelers ? ",0,1,0,0,1
304,172400f46880b309ca5e97d322bb8f01,"in other news , the steelers <number> th quarter is the most depressing thing of all time . ",0,1,0,0,1
305,172400f46880b309ca5e97d322bb8f01,suppose you were an idiot . and suppose you were a member of congress . but i repeat myself . ,0,1,0,0,1
306,172400f46880b309ca5e97d322bb8f01,"bush was a symptom , not a cause . ",0,1,0,0,1
307,172400f46880b309ca5e97d322bb8f01,the bridge is over ? ,0,1,0,0,1
309,172400f46880b309ca5e97d322bb8f01,speech is my hammer ,0,1,0,0,1
310,172400f46880b309ca5e97d322bb8f01,"[ the "" liberal media "" ] love to be denounced from the right , and the right loves to denounce them , because that makes them look like courageous defenders of freedom and independence while , in fact , they are imposing all of the presuppositions of the propaganda system . - chomsky ",0,1,0,0,1
311,172400f46880b309ca5e97d322bb8f01,stop the violence and start the revolution talib ,0,1,0,0,1
312,172400f46880b309ca5e97d322bb8f01,"when i give food to the poor , they call me a saint . when i ask why the poor have no food , they call me a communist . - <user> ",0,1,0,0,1
313,172400f46880b309ca5e97d322bb8f01,the best argument against democracy is a five minute conversation with the average voter . ,0,1,0,0,1
314,172400f46880b309ca5e97d322bb8f01,what i didnt want : more characters on heroes . ,0,1,0,0,1
315,172400f46880b309ca5e97d322bb8f01,"and until peoples learn to spot the fanning of mass emotions and the sowing of bitterness , suspicion , and intolerance as crimes in themselves - as perhaps the greatest disservice that can be done to the cause of popular government - this sort of thing will continue to occur . ",0,1,0,0,1
316,172400f46880b309ca5e97d322bb8f01,"thank you , <user> , for still being on the ballot so that stupid people could vote for you . ",0,1,0,0,1
317,172400f46880b309ca5e97d322bb8f01,""" how impious is the title of sacred majesty applied to a worm , who in the midst of his splendor is crumbling into dust ! "" - <user> . they dont make writers like they used to . ",0,1,0,0,1
318,172400f46880b309ca5e97d322bb8f01,""" fuck you , dolphin ! "" ",0,1,0,0,1
319,172400f46880b309ca5e97d322bb8f01,yankees <allcaps> wo <allcaps> ,0,1,0,0,1
320,172400f46880b309ca5e97d322bb8f01,""" necessity is the plea for every infringement of human freedom . it is the argument of tyrants ; it is the creed of slaves . "" - <user> ",0,1,0,0,1
322,172400f46880b309ca5e97d322bb8f01,""" britains desire to be a big player on the world stage has delivered huge benefits including being dragged into a series of catastrophic wars with americas throbbing tumescence lodged firmly at the back of our throat , while at the same time being unable to afford decent roads , railways , schools and hospitals . its what we call a win win . "" ",0,1,0,0,1
323,172400f46880b309ca5e97d322bb8f01,my fucking computer got a virus . incredible . ,0,1,0,0,1
324,172400f46880b309ca5e97d322bb8f01,i have to quit drinking diet coke . much sadness and headaches . ,0,1,0,0,1
325,172400f46880b309ca5e97d322bb8f01,all aboard the uss rational basis . ,0,1,0,0,1
326,172400f46880b309ca5e97d322bb8f01,"restoration ! or , why lts <allcaps> is incredible . ",0,1,0,0,1
327,172400f46880b309ca5e97d322bb8f01,"why do you insist that the human genetic code is "" sacred "" or "" taboo "" ? it is a chemical process and nothing more . for that matter - we - are chemical processes and nothing more . if you deny yourself a useful tool simply because it reminds you uncomfortably of your mortality , you have uselessly and pointlessly crippled yourself . chairman <user> , "" looking god in the eye "" ",0,1,0,0,1
328,172400f46880b309ca5e97d322bb8f01,spit so hard that it oughta be a crime ,0,1,0,0,1
329,172400f46880b309ca5e97d322bb8f01,spit <repeat> so hard it oughta be a crime . ,0,1,0,0,1
331,172400f46880b309ca5e97d322bb8f01,the mind of a child is where the revolution begins . ,0,1,0,0,1
332,172400f46880b309ca5e97d322bb8f01,"kansas city chiefs over pittsburgh steelers , <number> <number> disgrace . ",0,1,0,0,1
333,172400f46880b309ca5e97d322bb8f01,i found my actual wep <allcaps> key ! ,0,1,0,0,1
334,172400f46880b309ca5e97d322bb8f01,classes over ! home in a week . ,0,1,0,0,1
335,172400f46880b309ca5e97d322bb8f01,fuck <allcaps> . yes <allcaps> . ,0,1,0,0,1
336,172400f46880b309ca5e97d322bb8f01,""" were supposed to call it h <number> n <number> "" "" i refuse to back down to pig farmers . not today , not ever . "" ",0,1,0,0,1
337,172400f46880b309ca5e97d322bb8f01,kill them all . god will recognize his own . - <user> ,0,1,0,0,1
338,172400f46880b309ca5e97d322bb8f01,"face the facts . then act on them . its the only mantra i know , the only doctrine i have to offer you , and its harder than youd think , because i swear humans seem hardwired to do anything but . face the facts . dont pray , dont wish , dont buy into centuries old dogma and dead rhetoric . dont give in to your conditioning or your visions or your fucked up sense of … whatever . face <allcaps> the <allcaps> facts <allcaps> . then <allcaps> act . ",0,1,0,0,1
339,172400f46880b309ca5e97d322bb8f01,"stability means we run it . there are countries that are very stable . cuba is stable , but thats not called stability . ",0,1,0,0,1
340,172400f46880b309ca5e97d322bb8f01,avatar : best picture ,0,1,0,0,1
341,172400f46880b309ca5e97d322bb8f01,wow <allcaps> new orleans . ,0,1,0,0,1
342,172400f46880b309ca5e97d322bb8f01,"now bamboo thinks its wood , and that pisses me off . ",0,1,0,0,1
343,172400f46880b309ca5e97d322bb8f01,i passed <allcaps> stats <allcaps> motherfucker <allcaps> ! ,0,1,0,0,1
344,172400f46880b309ca5e97d322bb8f01,"hey , it actually is december . ",0,1,0,0,1
345,172400f46880b309ca5e97d322bb8f01,"and then , i got food poisoning . ",0,1,0,0,1
346,172400f46880b309ca5e97d322bb8f01,show me a completely smooth operation and i ll show you a cover up . real boats rock . - <user> ,0,1,0,0,1
347,172400f46880b309ca5e97d322bb8f01,"if i see another king , i think i shall bite him . - <user> . ",0,1,0,0,1
348,172400f46880b309ca5e97d322bb8f01,"rule of the great : when people you greatly admire appear to be thinking deep thoughts , they are probably thinking about lunch . ",0,1,0,0,1
349,172400f46880b309ca5e97d322bb8f01,""" we rule by consensus . "" "" what if the americans object ? "" "" we dont operate . "" ",0,1,0,0,1
350,172400f46880b309ca5e97d322bb8f01,""" libertarianism is just anarchism for rich people . "" ",0,1,0,0,1
351,172400f46880b309ca5e97d322bb8f01,progress is made by lazy men looking for easier ways to do things . - heinlein ,0,1,0,0,1
352,172400f46880b309ca5e97d322bb8f01,""" no one lets charms in the vehicle in the entire united states marine corps . "" ",0,1,0,0,1
354,172400f46880b309ca5e97d322bb8f01,"i didnt know this , but <user> is apparently a hebrew name that means "" the lord remembers , "" which is basically incredible . ",0,1,0,0,1
355,172400f46880b309ca5e97d322bb8f01,lets <allcaps> go <allcaps> lions <allcaps> ,0,1,0,0,1
356,172400f46880b309ca5e97d322bb8f01,"<user> was ejected from the new york state senate , which is good , because he slashed his girlfriend with a knife . ",0,1,0,0,1
